i,j,sim
18,90,0.6180864629970872
18,91,0.6104080957230812
18,92,0.43909911444129457
18,93,0.5718879544580039
18,94,0.30710296834909295
18,95,0.4188668468914426
18,96,0.4470179470486736
18,97,0.6534364467394685
18,98,0.43909911444129457
38,42,0.2450870327699231
38,43,0.2508880744881206
38,44,0.34621028033982876
38,45,0.568615210745586
18,99,0.46571527896143317
18,100,0.48974983794146115
18,101,0.365287172259089
18,102,0.4188668468914426
18,103,0.4897498379414612
18,104,0.29857469928907865
18,105,0.39137072666438294
18,106,0.47014689393145503
18,107,0.4980088068348413
18,108,0.2560747157217555
18,109,0.4188668468914426
18,110,0.3751789359741759
18,111,0.48531822297143934
18,112,0.43909911444129457
38,46,0.3489437514145852
38,47,0.6748296136379703
38,48,0.3526399494444199
38,49,0.291096957653616
38,50,0.627211318837788
38,51,0.2508880744881206
38,52,0.28338730869268886
38,53,0.291096957653616
38,54,0.567576979804838
38,55,0.610956948765748
38,56,0.40015409037094374
38,57,0.40306243121562624
38,58,0.6098033677866315
61,109,0.2990978182272272
61,110,0.2630293384190696
61,111,0.2271447271207766
61,112,0.30909427091688274
61,113,0.5218762416726619
61,114,0.22514282800827118
61,115,0.2329457688389741
61,116,0.30909427091688274
61,117,0.26050633069177737
61,118,0.26050633069177737
61,119,0.20698467659006559
61,120,0.23874681055717162
61,121,0.6851084349174037
61,122,0.2630293384190696
61,123,0.22479183784438983
61,124,0.2630293384190696
61,125,0.2630293384190696
61,126,0.2630293384190696
61,127,0.2329457688389741
61,128,0.2329457688389741
61,129,0.26050633069177737
61,130,0.44300746438957644
61,131,0.26050633069177737
61,132,0.2630293384190696
61,133,0.30909427091688274
61,134,0.38057208042231017
61,135,0.27073898737999674
61,136,0.2630293384190696
61,137,0.27073898737999674
61,138,0.4555269037242625
61,139,0.2630293384190696
61,140,0.3093304749154466
61,141,0.22514282800827118
61,142,0.2329457688389741
61,143,0.208986575702571
61,144,0.26050633069177737
61,145,0.22966773484806885
61,146,0.22514282800827118
61,147,0.26050633069177737
61,148,0.2990978182272272
61,149,0.2630293384190696
61,150,0.30909427091688274
61,151,0.2669743534733359
61,152,0.5578541448407307
61,153,0.3404986855134709
61,154,0.26050633069177737
61,155,0.26050633069177737
61,156,0.2703450659783627
61,157,0.5412812659397599
61,158,0.30909427091688274
61,159,0.30909427091688274
61,160,0.2329457688389741
61,161,0.5264011485124596
61,162,0.20646356797527876
61,163,0.2271447271207766
61,164,0.2630293384190696
61,165,0.30909427091688274
62,63,0.4109098659973116
62,64,0.4109098659973116
62,65,0.556947655334795
62,66,0.35263885094639696
62,67,0.6671131056329302
18,113,0.25279668173085024
18,114,0.7767419493020178
18,115,0.32782684645597593
18,116,0.43909911444129457
18,117,0.34477320782816206
18,118,0.34477320782816206
18,119,0.46243724497052785
18,120,0.30933047491544663
18,121,0.47014689393145503
18,122,0.6534364467394685
18,123,0.285064008609954
18,124,0.6534364467394685
18,125,0.6534364467394685
18,126,0.6534364467394685
92,98,1.0
92,99,0.3090942709168828
92,100,0.3552679120709312
92,101,0.8165810364741855
92,102,0.9436328471193234
92,103,0.3552679120709312
92,104,0.36502610087549026
0,30,0.2674609533890915
38,59,0.3968760563800384
18,127,0.32782684645597593
18,128,0.32782684645597593
18,129,0.34477320782816206
0,31,0.29552857262363785
0,32,0.6225180779671091
0,33,0.46823828668872536
0,34,0.46052863772779823
0,35,0.3697187872291109
0,36,0.4454232750976407
0,37,0.291096957653616
0,38,0.291096957653616
0,39,0.6174566109542918
0,40,0.3018527332799839
0,41,0.5751659884489091
0,42,0.567456339487982
0,43,0.5751659884489091
0,44,0.5751659884489091
0,45,0.291096957653616
92,105,0.5729095945511083
92,106,0.3154184315732288
38,60,0.36811535313562793
62,68,0.31260850890635183
62,69,0.5527169269676794
62,70,0.6671131056329302
62,71,0.41511603969644695
62,72,0.35125336264181584
62,73,0.3920173815679735
62,74,0.6386004274280143
62,75,0.3890047932015125
62,76,0.46649410586453627
62,77,0.34637927399158347
