i,j,sim
0,1,0.8068735090959505
0,3,0.28834204260085927
0,5,0.5335602539270253
1,3,0.28834204260085927
1,5,0.5922459247316232
2,4,0.4281043464039172
3,4,0.33517101318091075
0,2,0.28834204260085927
0,4,0.5971303345494163
1,2,0.28834204260085927
1,4,0.5056616711194595
2,3,0.3167055885936157
2,5,0.3244152375545428
3,5,0.3244152375545428
4,5,0.5359338243549454
