i,j,sim
7,43,0.5812668808139053
1,50,0.6408135742234967
14,36,0.6220620234800354
34,37,0.6696935968350284
22,47,0.41201215793135854
7,44,0.5889442480799986
1,51,0.5760191376820549
14,37,0.5256170143225682
34,38,0.46137803798942834
22,48,0.5421874584677568
7,45,0.4976589219623633
1,52,0.68667920897832
14,38,0.7099613774924899
34,39,0.8017850392133063
22,49,0.5031585823020601
7,46,0.543355397786927
1,53,0.6565599444214689
2,3,0.6723684686031286
34,40,0.3381503061808483
22,50,0.524191550264821
7,47,0.5735248750460009
14,39,0.6763484986983341
2,4,0.5192018852632261
34,41,0.6845293154728789
22,51,0.7824713068845415
7,48,0.668078568160978
14,40,0.32104401674079824
2,5,0.5814207939234289
34,42,0.8363929349777088
22,52,0.5832875868741525
7,49,0.5824632052966673
14,41,0.5250747523921159
2,6,0.5824631866989491
34,43,0.6082601420386123
22,53,0.6322312582806096
7,50,0.5441439817121289
14,42,0.6302614941809148
2,7,0.5247743892645786
34,44,0.7038773612095747
23,24,0.2486944124829787
7,51,0.7294471894628438
14,43,0.8301353719666265
2,8,0.49042312493376106
34,45,0.577732397566991
23,25,0.3257739439368512
7,52,0.596447226430121
14,44,0.5120745714890547
2,9,0.5317264197809746
34,46,0.636052214249047
23,26,0.6993790342317918
7,53,0.7024380907655183
14,45,0.6002802322465355
2,10,0.39613611079909383
34,47,0.49616666678313026
23,27,0.3892490481524993
8,9,0.4471526627234563
14,46,0.4826008455519992
2,11,0.3668227422031616
34,48,0.6740499404219991
23,28,0.6482889845840114
8,10,0.4886652122395874
14,47,0.5764813840417272
2,12,0.5460689637693368
34,49,0.6756568469241071
23,29,0.4295100040762735
8,11,0.45935184364365517
14,48,0.5114824410803072
2,13,0.6723684686031286
34,50,0.636749511004217
23,30,0.4295100040762735
8,12,0.4873039137478171
14,49,0.4797742758374446
2,14,0.6760482937219603
34,51,0.7499780236137337
23,31,0.2976622762319292
8,13,0.5343378252639104
14,50,0.48001708406913846
2,15,0.4931998856466159
34,52,0.5932191444130297
23,32,0.368528334021881
8,14,0.5380176503827421
14,51,0.5601837043174858
2,16,0.6915505148838874
34,53,0.6045850715879011
23,33,0.7802845626827097
8,15,0.6215421920405988
14,52,0.7678885231829516
2,17,0.4481227140089473
35,36,0.6282616863327584
23,34,0.5034892025421396
8,16,0.6044926472891703
14,53,0.6861223145304602
2,18,0.3862285242325584
35,37,0.5180150137710484
23,35,0.6228443519786381
8,17,0.651954054482198
15,16,0.5861702359585492
2,19,0.44059549087921657
35,38,0.6926713329814492
23,36,0.6137349376048533
8,18,0.47875762567305197
15,17,0.7579344054354313
2,20,0.40785279894315385
35,39,0.45252451926011067
23,37,0.42674346727515655
8,19,0.525550141438959
15,18,0.4878972798451136
2,21,0.41511059637835823
35,40,0.2810293417281806
23,38,0.6446147886053831
8,20,0.5413564489657787
15,19,0.6012233576385588
2,22,0.6915505148838874
35,41,0.37377058022858467
23,39,0.4613623225778197
8,21,0.4520946514191482
15,20,0.5494200547434154
2,23,0.34783829983824965
35,42,0.5132935942865336
23,40,0.19071204060026842
8,22,0.6457303883518881
15,21,0.6932861769796654
2,24,0.3633537620194087
35,43,0.590219215633094
23,41,0.4127263911453417
8,23,0.42410914660792753
15,22,0.5861702359585492
2,25,0.38301201733329177
35,44,0.3584181061959348
23,42,0.49956776738603215
8,24,0.5598244313256195
15,23,0.42139308265429043
2,26,0.40286589167164505
35,45,0.31138554149710296
23,43,0.6246905729567229
8,25,0.45928286410296965
15,24,0.43156952453686637
2,27,0.6788262641887766
35,46,0.34167004641748244
23,44,0.383199944987339
8,26,0.5043834201563075
15,25,0.4619894095192203
2,28,0.44912346275557197
35,47,0.6264774272301203
23,45,0.5300836490692252
8,27,0.5570538755203742
15,26,0.5163780311105801
2,29,0.7137603863243265
35,48,0.36434513022053316
23,46,0.3713001267776496
8,28,0.8886294538952828
15,27,0.5828620896006882
2,30,0.7137603863243265
35,49,0.5212272890255537
23,47,0.5620507110034745
8,29,0.6805636006498196
15,28,0.5753179831813942
2,31,0.4056621608656885
35,50,0.3449881129814813
23,48,0.4001817223059576
8,30,0.6997383180933241
15,29,0.6255676970692368
2,32,0.4432448239970438
35,51,0.4552517984354463
23,49,0.36359860389338616
8,31,0.44264621590647835
15,30,0.6255676970692368
2,33,0.35693430437290113
35,52,0.6639340072166138
23,50,0.7477196467699572
8,32,0.5589637895335344
15,31,0.43610930324710695
2,34,0.5414757533807946
35,53,0.6029207125951123
23,51,0.4444743111642715
8,33,0.49437749146295396
15,32,0.574754460711651
2,35,0.5184655950405616
36,37,0.40828039794167836
23,52,0.6703797651361576
8,34,0.7059694829297324
15,33,0.43049424883182363
2,36,0.33569485578143426
36,38,0.6280441359896283
23,53,0.6209118537432818
8,35,0.41241033308319835
15,34,0.8194918753444032
2,37,0.5486050097280174
36,39,0.4480747125468845
24,25,0.2892907393479086
24,26,0.30360541317075507
15,35,0.5884494030858047
2,38,0.3865685471200021
36,40,0.219649149183423
8,36,0.41196570255111215
24,27,0.34989135734254306
15,36,0.4268104170084107
2,39,0.5355002965714297
36,41,0.4019133693431861
8,37,0.5971983180737407
24,28,0.45283849644754637
15,37,0.671190753790665
2,40,0.28760930829897163
36,42,0.5318566889391486
8,38,0.423552602160792
24,29,0.3733273488604413
15,38,0.41667893541643847
2,41,0.463985648975808
36,43,0.6672401623593708
8,39,0.6638426029654125
24,30,0.3733273488604413
15,39,0.6990154432338846
2,42,0.5806121268868875
36,44,0.36889741148021005
8,40,0.31671796669788843
24,31,0.33382866199541283
15,40,0.35613663739113555
2,43,0.6044488044025254
36,45,0.3113331151087188
8,41,0.5813022469864608
24,32,0.33382866199541283
15,41,0.6011027733303699
2,44,0.4520030781716335
36,46,0.35943946250306946
8,42,0.7078594844447332
24,33,0.25689606197731774
15,42,0.7482590862427965
2,45,0.5533089077022686
36,47,0.5491842622017672
8,43,0.5140139941543914
24,34,0.4349140328074283
15,43,0.5254481949917181
2,46,0.4315992389347687
36,48,0.4841626328771205
8,44,0.5803453845656164
24,35,0.3437607319118932
15,44,0.6018973239636056
2,47,0.4168073613147477
36,49,0.36225657824949553
8,45,0.4884605171160044
24,36,0.2651749559922968
15,45,0.49377243624699585
2,48,0.449934152519174
36,50,0.3588836326291126
8,46,0.5388283401463441
24,37,0.49567500359714556
15,46,0.5526256721065381
2,49,0.6494327178305892
36,51,0.4234563600119068
8,47,0.6030795415314074
24,38,0.31609677051638085
15,47,0.5185308367256876
2,50,0.43180796352454276
36,52,0.6538091125204026
8,48,0.5677099356746521
24,39,0.4373386557768372
15,48,0.59062339827949
2,51,0.5257817824766163
36,53,0.6991719667556124
8,49,0.6219802971261124
24,40,0.8499292018968623
15,49,0.5706609977871582
2,52,0.3824498050191174
37,38,0.5393576681821582
8,50,0.5369604058225286
24,41,0.3601632120432323
15,50,0.5527895496842218
2,53,0.4213410873137803
37,39,0.6736022212181586
8,51,0.6854111719965608
24,42,0.49229681383043167
15,51,0.6625600020378666
3,4,0.5354860208465584
37,40,0.376055999293459
8,52,0.45872065178879523
24,43,0.31543646684022597
15,52,0.46248273789226607
3,5,0.5704882812164231
37,41,0.5414505241091478
8,53,0.5102352749409504
24,44,0.34089638466504335
15,53,0.5217731245410069
3,6,0.5634248462157834
37,42,0.8450392150656564
9,10,0.3786194841633826
24,45,0.29862430098323844
16,17,0.5920237250288436
3,7,0.5446934386612343
37,43,0.5063795223073744
9,11,0.3349285153800886
24,46,0.3280626782321301
16,18,0.6033245607584092
3,8,0.5343378252639104
37,44,0.5638144927640854
9,12,0.3625560755643986
24,47,0.46180408311615895
16,19,0.4931599685135699
3,9,0.8078182591855185
37,45,0.49176678838525634
