i,j,sim
2,8,1.0
2,9,0.9059931642485096
2,10,1.0
2,11,1.0
2,12,1.0
2,13,0.9059931642485096
2,14,1.0
2,15,0.7655174806233216
2,16,0.5655450819344512
2,17,1.0
2,18,0.46661932013868973
2,19,0.3594889274498923
28,31,0.43860600861092497
28,32,0.7099949879583705
28,33,0.385399864883441
28,34,0.4173665600194581
28,35,0.5613065066900357
28,36,0.39654213396103466
28,37,0.6678681079940505
28,38,0.29565035717055843
28,39,0.5867031044548068
28,40,0.6927267722968142
28,41,0.7092485338387107
28,42,0.5843708895942544
28,43,0.6626244114682716
28,44,0.54422919761469
28,45,0.42678094815578027
28,46,0.5731107931429981
28,47,0.5338549421073775
28,48,0.5423612632908745
28,49,0.6216381732157275
5,17,0.9059931642485096
5,18,0.545922373957602
5,19,0.45436235674931663
5,20,0.41990219182017907
5,21,0.9059931642485096
5,22,0.9059931642485096
5,23,0.9059931642485096
5,24,0.09569343759566115
5,25,0.07893279211667506
5,26,0.0878634334484257
5,27,0.07468978962893007
5,28,0.07468978962893005
5,29,0.08561388304392631
5,30,0.08561388304392631
5,31,0.08847802854404041
5,32,0.0804669600407859
5,33,0.09745604696437675
5,34,0.09996173692484275
5,35,0.09817187412342193
5,36,0.09840159439680239
5,37,0.08054813595891441
5,38,0.07893279211667506
5,39,0.08420972921485881
5,40,0.09034186997618646
5,41,0.0890374223254561
5,42,0.09008956207635777
5,43,0.08054813595891441
5,44,0.08522344452840117
5,45,0.08807711108701699
5,46,0.08522344452840117
5,47,0.07946621129416126
5,48,0.0799335408632997
5,49,0.09755727902780723
6,7,0.7015565742480707
6,8,0.7100488845501461
6,9,0.6758068156185013
6,10,0.7100488845501461
6,11,0.7100488845501461
6,12,0.7100488845501461
6,13,0.6758068156185013
29,30,0.8452835834742585
29,31,0.4027400580784588
29,32,0.4821388280747567
29,33,0.3498606531501741
29,34,0.2792228277096928
29,35,0.5668922092443549
29,36,0.5356829585088367
29,37,0.6392798675699072
29,38,0.33512130758544734
29,39,0.4035574420272172
29,40,0.5533734135418599
2,20,0.44886861643137044
2,21,1.0
2,22,1.0
2,23,1.0
2,24,0.10204277182979737
2,25,0.08320898046823416
2,26,0.09310657171706666
2,27,0.07851998609924268
2,28,0.07851998609924268
2,29,0.09082216611224264
2,30,0.09082216611224264
2,31,0.09382239887611182
2,32,0.08497158983694975
2,33,0.10408902124350243
2,34,0.10708344325776309
2,35,0.10493333661249761
2,36,0.10522831867111018
2,37,0.08507282190038024
2,38,0.08320898046823416
2,39,0.0890926236396551
2,40,0.09599713649976688
2,41,0.09452950918966385
2,42,0.09640593580384733
2,43,0.08507282190038022
2,44,0.09040083476667365
