i,j,sim
0,1,0.7305163412707711
0,2,1.0
0,3,1.0
0,4,0.3027701102605367
0,5,0.5217628900350504
0,6,0.6474672048593365
0,7,0.4454232750976407
0,8,0.3090942709168828
0,9,0.4581610921751733
0,10,0.8165810364741855
0,11,1.0
0,12,0.3489437514145852
0,13,0.3489437514145852
0,14,0.3489437514145852
0,15,0.6706331314795477
0,16,0.3552679120709312
0,17,0.5599260940946031
0,18,0.6222316093668567
0,19,0.5475785609154796
0,20,0.3489437514145852
0,21,0.17646610605834046
0,22,0.17646610605834046
0,23,0.17646610605834046
0,24,0.17646610605834046
0,25,0.14679103541896138
0,26,0.14646246475581343
0,27,0.17646610605834046
0,28,0.16483114246325695
0,29,0.17646610605834046
0,30,0.16257112959890374
0,31,0.17646610605834046
0,32,0.17646610605834046
0,33,0.17646610605834046
0,34,0.17646610605834046
0,35,0.16011578669363674
0,36,0.15741288883259066
0,37,0.17646610605834046
0,38,0.17646610605834046
0,39,0.17646610605834046
0,40,0.16483114246325695
0,41,0.17646610605834046
0,42,0.17646610605834046
0,43,0.16483114246325695
0,44,0.17646610605834046
0,45,0.16483114246325695
0,46,0.16079158691251239
0,47,0.13969101473566292
0,48,0.17646610605834046
0,49,0.6937403855099725
0,50,0.16237579955798992
0,51,0.17646610605834046
0,52,0.17646610605834046
0,53,0.13159955415120284
0,54,0.17646610605834046
0,55,0.17646610605834046
0,56,0.16483114246325695
0,57,0.17646610605834046
0,58,0.17646610605834046
0,59,0.14586845251306818
0,60,0.17646610605834046
0,61,0.17646610605834046
0,62,0.17646610605834046
0,63,0.16483114246325695
0,64,0.3930228029271685
0,65,0.17646610605834046
0,66,0.17646610605834046
0,67,0.17646610605834046
0,68,0.17646610605834046
0,69,0.6937403855099725
0,70,0.17646610605834046
0,71,0.17646610605834046
1,2,0.7305163412707711
1,3,0.7305163412707711
1,4,0.25859772344904774
1,5,0.45025282387948556
1,6,0.5768235987533077
1,7,0.3536364377682058
1,8,0.2630293384190696
1,9,0.3983119867648663
1,10,0.6708942028631464
1,11,0.7305163412707711
1,12,0.291096957653616
1,13,0.291096957653616
26,39,0.6578994217195917
26,40,0.6064743388666384
26,41,0.6578994217195917
26,42,0.6578994217195917
26,43,0.6064743388666384
26,44,0.6578994217195917
26,45,0.6064743388666384
26,46,0.7932823286861261
26,47,0.5931841881300983
26,48,0.6578994217195917
26,49,0.4691047225368287
26,50,0.6428168975854482
26,51,0.6578994217195917
26,52,0.6578994217195917
26,53,0.40697462463924383
26,54,0.6578994217195917
26,55,0.6578994217195917
26,56,0.6064743388666384
26,57,0.6578994217195917
26,58,0.6578994217195917
26,59,0.4219036703520961
26,60,0.6578994217195917
26,61,0.6578994217195917
26,62,0.6578994217195917
26,63,0.6064743388666384
26,64,0.46910472253682867
26,65,0.6578994217195917
26,66,0.6578994217195917
26,67,0.6578994217195917
26,68,0.6578994217195917
26,69,0.4691047225368287
26,70,0.6578994217195917
26,71,0.6578994217195917
7,43,0.14711711914600928
7,44,0.15422096630849377
7,45,0.14711711914600928
7,46,0.14390000673238085
7,47,0.12615884753888282
7,48,0.15422096630849377
7,49,0.3130387723722474
7,50,0.14326671575253047
7,51,0.15422096630849377
7,52,0.15422096630849377
7,53,0.11676429734784913
7,54,0.15422096630849377
7,55,0.15422096630849377
7,56,0.14711711914600928
7,57,0.15422096630849377
7,58,0.15422096630849377
7,59,0.1333724654534182
1,14,0.5024031687234131
1,15,0.5814901491052552
1,16,0.29552857262363785
1,17,0.4815728390276472
1,18,0.5452638426044818
1,19,0.4706107941531048
1,20,0.291096957653616
1,21,0.15422096630849377
1,22,0.15422096630849377
1,23,0.15422096630849377
1,24,0.15422096630849377
1,25,0.13053109756698816
1,26,0.13381560365953293
1,27,0.15422096630849377
1,28,0.14711711914600928
7,60,0.15422096630849377
7,61,0.15422096630849377
27,28,0.815364846836746
27,29,1.0
27,30,0.7352983620513946
39,56,0.815364846836746
39,57,1.0
39,58,1.0
39,59,0.5705868745146897
27,31,1.0
27,32,1.0
27,33,1.0
27,34,1.0
39,60,1.0
39,61,1.0
39,62,1.0
39,63,0.815364846836746
39,64,0.662551467494809
7,62,0.15422096630849377
16,23,0.13946697104593708
1,29,0.15422096630849377
1,30,0.1453375764596179
1,31,0.15422096630849377
1,32,0.15422096630849377
1,33,0.15422096630849377
1,34,0.15422096630849377
1,35,0.1414871730661391
1,36,0.14262088937408204
1,37,0.15422096630849377
1,38,0.15422096630849377
1,39,0.15422096630849377
1,40,0.14711711914600928
1,41,0.15422096630849377
1,42,0.15422096630849377
39,65,1.0
39,66,1.0
39,67,1.0
39,68,1.0
39,69,0.662551467494809
39,70,1.0
39,71,1.0
40,41,0.815364846836746
40,42,0.815364846836746
40,43,1.0
40,44,0.815364846836746
40,45,1.0
40,46,0.7945241034170643
40,47,0.7414026466720942
40,48,0.815364846836746
40,49,0.569255103847141
40,50,0.9592593655209976
7,63,0.14711711914600928
16,24,0.13946697104593708
16,25,0.11952572062079618
16,26,0.12311134811447155
40,51,0.815364846836746
40,52,0.815364846836746
40,53,0.46853301566303596
40,54,0.815364846836746
16,27,0.13946697104593708
16,28,0.13393359082514988
16,29,0.13946697104593708
16,30,0.13249602109791284
40,55,0.815364846836746
40,56,1.0
40,57,0.815364846836746
40,58,0.815364846836746
40,59,0.4857529580623305
